Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2003-02-26,0.9275,0.9289,0.8954,0.8966,62693758
2003-02-27,0.9015,0.9275,0.8966,0.9187,44571476
2003-02-28,0.9187,0.9327,0.9128,0.9275,56341418
2003-03-03,0.9275,0.9376,0.9003,0.9064,58843223
2003-03-04,0.9114,0.9163,0.893,0.9003,36506532
2003-03-05,0.9029,0.9153,0.8978,0.904,36584161
2003-03-06,0.9015,0.9029,0.8905,0.9003,28837810
2003-03-07,0.8954,0.9103,0.8855,0.8978,58041089
2003-03-10,0.8966,0.9064,0.8843,0.888,38862787
2003-03-11,0.888,0.8966,0.8729,0.8804,46549303
2003-03-12,0.8753,0.8905,0.8696,0.8792,64272137
2003-03-13,0.8954,0.9153,0.8753,0.9103,96871533
2003-03-14,0.9076,0.9275,0.9052,0.914,44212463
2003-03-17,0.9213,0.9327,0.9103,0.9275,115488679
2003-03-18,0.9275,0.9327,0.9163,0.9275,66414928
2003-03-19,0.9327,0.9376,0.914,0.9237,40809896
2003-03-20,0.9224,0.9275,0.9029,0.9224,47123415
2003-03-21,0.9327,0.9376,0.9163,0.9275,86042811
2003-03-24,0.9064,0.9153,0.8868,0.888,46523444
2003-03-25,0.8918,0.9175,0.888,0.9003,48428486
2003-03-26,0.9003,0.9003,0.8843,0.8918,51502780
2003-03-27,0.8855,0.909,0.8855,0.8966,35345396
2003-03-28,0.8905,0.904,0.888,0.9015,41961339
2003-03-31,0.8868,0.8978,0.8684,0.8742,74119235
2003-04-01,0.878,0.8855,0.8707,0.8753,44571476
2003-04-02,0.8918,0.9128,0.8855,0.9064,49489363
2003-04-03,0.9003,0.909,0.8868,0.8942,42080748
2003-04-04,0.8978,0.9064,0.8905,0.8918,42068489
2003-04-07,0.9175,0.9237,0.8918,0.8966,56858155
2003-04-08,0.8966,0.9064,0.888,0.893,37235147
2003-04-09,0.8978,0.904,0.8742,0.8767,42376626
2003-04-10,0.878,0.8905,0.878,0.888,31561502
2003-04-11,0.8696,0.893,0.7988,0.8163,402704920
2003-04-14,0.8484,0.8506,0.8347,0.8399,145610952
2003-04-15,0.8399,0.8412,0.8224,0.8285,88064674
2003-04-16,0.8038,0.845,0.7988,0.8189,294386874
2003-04-17,0.8163,0.8189,0.7866,0.8114,178310186
2003-04-21,0.8125,0.8149,0.8025,0.8125,44209517
2003-04-22,0.8149,0.8425,0.8088,0.8347,87865838
2003-04-23,0.8359,0.8437,0.826,0.8399,60837838
2003-04-24,0.8359,0.8412,0.8038,0.831,94350512
2003-04-25,0.8322,0.8399,0.8189,0.8249,59501707
2003-04-28,0.8249,0.8633,0.8249,0.8571,184442106
2003-04-29,0.8646,0.8753,0.8399,0.8696,132718763
2003-04-30,0.8608,0.8868,0.8558,0.8792,132619527
2003-05-01,0.8804,0.8905,0.8659,0.888,99253745
2003-05-02,0.8942,0.9015,0.8868,0.893,93033170
2003-05-05,0.9128,1.0438,0.9128,0.9942,449870255
2003-05-06,0.9969,1.107,0.9956,1.0821,438100629
2003-05-07,1.0711,1.1279,1.0574,1.0905,304983391
2003-05-08,1.0942,1.1179,1.0699,1.1131,198956000
2003-05-09,1.1329,1.1377,1.1058,1.1316,170242183
2003-05-12,1.1217,1.1588,1.1203,1.1477,121434507
2003-05-13,1.139,1.1726,1.1095,1.1553,129416753
2003-05-14,1.1637,1.1649,1.139,1.1477,102972500
2003-05-15,1.1502,1.1661,1.1415,1.1588,82702125
2003-05-16,1.149,1.175,1.1302,1.1624,97409529
2003-05-19,1.1464,1.1527,1.1165,1.1191,129015550
2003-05-20,1.1191,1.123,1.0885,1.0995,120499930
2003-05-21,1.0995,1.1179,1.0931,1.1046,88383206
2003-05-22,1.107,1.1377,1.0969,1.1279,52001829
2003-05-23,1.1267,1.1415,1.1106,1.1329,59809929
2003-05-27,1.1106,1.1686,1.1082,1.1674,83834731
2003-05-28,1.1438,1.154,1.1217,1.1302,98466901
2003-05-29,1.1302,1.1438,1.107,1.1191,96392641
2003-05-30,1.1203,1.1243,1.0846,1.1095,110557871
2003-06-02,1.1191,1.129,1.0673,1.0784,120882919
2003-06-03,1.0784,1.0931,1.0526,1.0699,104210983
2003-06-04,1.0699,1.0995,1.0597,1.0885,78320228
2003-06-05,1.0784,1.0969,1.0711,1.0905,59389936
2003-06-06,1.0969,1.1152,1.0597,1.0597,70157149
2003-06-09,1.0475,1.0536,1.0276,1.0376,75071263
2003-06-10,1.0449,1.0686,1.0363,1.0623,51013756
2003-06-11,1.0597,1.0833,1.0389,1.0784,65010792
2003-06-12,1.0859,1.1058,1.0784,1.0981,72947688
2003-06-13,1.0981,1.1095,1.0584,1.077,55230310
2003-06-16,1.0885,1.129,1.0784,1.129,68998716
2003-06-17,1.139,1.1438,1.1118,1.1256,51258825
2003-06-18,1.1403,1.2045,1.1316,1.1821,131394094
2003-06-19,1.1972,1.2122,1.1601,1.1834,110352209
2003-06-20,1.1972,1.211,1.1686,1.1873,103831653
2003-06-23,1.1938,1.2182,1.1601,1.1785,88762101
2003-06-24,1.2031,1.2169,1.1601,1.1614,148821499
2003-06-25,1.1614,1.1994,1.1575,1.1798,95246190
2003-06-26,1.1563,1.1949,1.1563,1.1925,46121404
2003-06-27,1.1938,1.1938,1.1427,1.1588,105636016
2003-06-30,1.1553,1.1885,1.149,1.1785,64466923
2003-07-01,1.1674,1.186,1.1451,1.1798,52267954
2003-07-02,1.1773,1.1994,1.1761,1.1912,93942195
2003-07-03,1.175,1.2083,1.1738,1.1821,39786694
2003-07-07,1.1912,1.2479,1.1821,1.2293,82671208
2003-07-08,1.207,1.2677,1.2045,1.2618,74142719
2003-07-09,1.2499,1.2642,1.2306,1.2306,61712694
2003-07-10,1.2293,1.2331,1.1982,1.211,49501876
2003-07-11,1.2156,1.2371,1.2083,1.228,39523157
2003-07-14,1.2381,1.2618,1.2293,1.2306,54409560
2003-07-15,1.2381,1.2512,1.2006,1.2122,59676902
2003-07-16,1.2122,1.2371,1.1982,1.2293,72529286
2003-07-17,1.2489,1.2949,1.2441,1.2923,216940835
2003-07-18,1.2923,1.3098,1.2618,1.2899,86301208
2003-07-21,1.2799,1.285,1.2551,1.2739,53014492
2003-07-22,1.2909,1.2961,1.2677,1.2863,56944922
2003-07-23,1.2949,1.2961,1.2657,1.285,41307350
2003-07-24,1.3008,1.3296,1.2603,1.2688,66201097
2003-07-25,1.2628,1.3347,1.2618,1.3322,62574907
2003-07-28,1.3296,1.3296,1.2899,1.2972,49197153
2003-07-29,1.2972,1.3036,1.2688,1.2813,56926680
2003-07-30,1.2837,1.2923,1.2479,1.2538,50131401
2003-07-31,1.2825,1.3207,1.2725,1.3036,85125207
2003-08-01,1.2985,1.3145,1.2759,1.2825,43203884
2003-08-04,1.2702,1.3296,1.2538,1.3121,66455321
2003-08-05,1.3207,1.3231,1.243,1.2603,72035408
2003-08-06,1.2403,1.2479,1.2056,1.2131,70886667
2003-08-07,1.2207,1.2418,1.2006,1.2317,50358023
2003-08-08,1.243,1.2441,1.2122,1.2143,39808911
2003-08-11,1.2255,1.2317,1.207,1.2156,39629631
2003-08-12,1.222,1.2242,1.2031,1.2182,47487932
2003-08-13,1.228,1.2578,1.211,1.2479,81764278
2003-08-14,1.2499,1.2564,1.2331,1.2343,55619605
2003-08-15,1.2343,1.2418,1.2156,1.2207,36349255
2003-08-18,1.228,1.2628,1.2193,1.2578,55670690
2003-08-19,1.2603,1.2642,1.2371,1.2564,38607626
2003-08-20,1.2479,1.3145,1.2453,1.2998,78932382
2003-08-21,1.3008,1.343,1.2949,1.3405,73927144
2003-08-22,1.3481,1.3603,1.2759,1.2909,72272608
2003-08-25,1.285,1.2936,1.2664,1.2923,39789606
2003-08-26,1.2837,1.3036,1.259,1.3023,47638054
2003-08-27,1.2936,1.3283,1.2774,1.3283,65179896
2003-08-28,1.3184,1.3741,1.3184,1.3729,92303202
2003-08-29,1.3729,1.4135,1.364,1.3978,75996188
2003-09-02,1.4011,1.4161,1.3849,1.4135,69647109
2003-09-03,1.4097,1.442,1.4073,1.4187,77658705
2003-09-04,1.4321,1.4372,1.4073,1.411,60061358
2003-09-05,1.406,1.4309,1.3862,1.3912,69353534
2003-09-08,1.3899,1.4085,1.3886,1.406,48298558
2003-09-09,1.3939,1.4023,1.3676,1.3836,52089412
2003-09-10,1.3754,1.3978,1.3666,1.3715,64945708
2003-09-11,1.3754,1.4085,1.3666,1.3953,61757525
2003-09-12,1.3926,1.4309,1.3791,1.4282,51982711
2003-09-15,1.4282,1.4282,1.3676,1.3741,65508791
2003-09-16,1.3741,1.4036,1.3729,1.3825,77684250
2003-09-17,1.3836,1.3836,1.3517,1.3676,83573241
2003-09-18,1.3666,1.4213,1.3568,1.4149,73034326
2003-09-19,1.4149,1.4257,1.3862,1.3966,59475596
2003-09-22,1.3715,1.3912,1.3554,1.3653,51929599
2003-09-23,1.3614,1.3886,1.353,1.3862,38249796
2003-09-24,1.3741,1.3791,1.3036,1.3184,87005509
2003-09-25,1.3196,1.3219,1.2512,1.2628,165886658
2003-09-26,1.2551,1.3243,1.2453,1.2799,100104629
2003-09-29,1.3283,1.3283,1.2759,1.3172,105608573
2003-09-30,1.3036,1.3121,1.2642,1.2813,82425652
2003-10-01,1.2813,1.3049,1.2489,1.285,68185752
2003-10-02,1.2863,1.2863,1.2538,1.2725,58927605
2003-10-03,1.2972,1.3517,1.2923,1.342,86518581
2003-10-06,1.3405,1.3803,1.3347,1.3779,77489039
2003-10-07,1.364,1.4482,1.3554,1.4359,120763368
2003-10-08,1.4372,1.4556,1.406,1.4257,123791504
2003-10-09,1.442,1.4641,1.4085,1.4495,100423878
2003-10-10,1.4531,1.4719,1.4457,1.4641,50489917
2003-10-13,1.468,1.5097,1.4666,1.5064,80820610
2003-10-14,1.5038,1.5297,1.4963,1.5187,79536666
2003-10-15,1.5371,1.5469,1.5201,1.5345,176669459
2003-10-16,1.4719,1.4731,1.3862,1.4372,281963754
2003-10-17,1.4457,1.4518,1.3862,1.4073,103906658
2003-10-20,1.3978,1.4434,1.3836,1.4359,80611241
2003-10-21,1.4408,1.447,1.4073,1.4336,50958226
2003-10-22,1.4336,1.4346,1.4023,1.4073,46666989
2003-10-23,1.406,1.4309,1.3966,1.4213,47710342
2003-10-24,1.3953,1.4135,1.3754,1.3978,63491224
2003-10-27,1.4073,1.4161,1.3899,1.3978,46785479
2003-10-28,1.3953,1.4692,1.3849,1.4666,72689913
2003-10-29,1.4543,1.4776,1.4434,1.4654,77127917
2003-10-30,1.4828,1.4842,1.4149,1.427,75131305
2003-10-31,1.4408,1.4444,1.4085,1.4161,62998443
2003-11-03,1.411,1.4408,1.4085,1.4309,87455618
2003-11-04,1.427,1.4282,1.3966,1.4175,71974265
2003-11-05,1.411,1.4295,1.3886,1.4244,93124451
2003-11-06,1.4175,1.4309,1.4001,1.4295,114676437
2003-11-07,1.4346,1.4372,1.3874,1.3912,60731984
2003-11-10,1.3874,1.4001,1.3506,1.3543,67653900
2003-11-11,1.3543,1.3614,1.3283,1.3322,62109748
2003-11-12,1.3283,1.4049,1.3283,1.3803,86789863
2003-11-13,1.3803,1.3953,1.3554,1.3862,61444246
2003-11-14,1.3899,1.3978,1.316,1.3268,68478900
2003-11-17,1.3207,1.3219,1.2949,1.3061,65916171
2003-11-18,1.3121,1.3196,1.259,1.2628,77501212
2003-11-19,1.2714,1.2759,1.2524,1.2628,99523579
2003-11-20,1.243,1.3036,1.243,1.2603,69195829
2003-11-21,1.2578,1.2725,1.228,1.2538,70073361
2003-11-24,1.2677,1.3145,1.2664,1.3073,110265092
2003-11-25,1.3133,1.3133,1.2739,1.2785,78398644
2003-11-26,1.2923,1.3073,1.2512,1.2813,70789309
2003-11-28,1.2813,1.3036,1.2688,1.2936,21974801
2003-12-01,1.3008,1.3517,1.3008,1.343,104406125
2003-12-02,1.3355,1.3543,1.3243,1.3322,63546400
2003-12-03,1.3322,1.3506,1.2961,1.3008,55499169
2003-12-04,1.3008,1.3098,1.2837,1.3073,51385498
2003-12-05,1.2923,1.3073,1.2825,1.2899,53764676
2003-12-08,1.285,1.3036,1.2628,1.3023,42808212
2003-12-09,1.3098,1.3133,1.2618,1.2642,39027148
2003-12-10,1.2642,1.2739,1.2343,1.2603,78357017
2003-12-11,1.2512,1.3196,1.2499,1.3121,52963055
2003-12-12,1.3184,1.3184,1.2799,1.2923,55641207
2003-12-15,1.3283,1.3283,1.2418,1.2479,112309551
2003-12-16,1.2489,1.2664,1.2381,1.2441,107991494
2003-12-17,1.2418,1.2441,1.2231,1.2293,79201564
2003-12-18,1.2306,1.2479,1.2306,1.2395,95561859
2003-12-19,1.2489,1.2628,1.2131,1.2182,130980967
2003-12-22,1.2143,1.2306,1.1899,1.228,108889297
2003-12-23,1.2317,1.2331,1.2122,1.2242,89088964
2003-12-24,1.2193,1.2725,1.2143,1.2628,51250956
2003-12-26,1.259,1.2936,1.2578,1.285,29944194
2003-12-29,1.2936,1.3086,1.2899,1.3073,67418419
2003-12-30,1.3098,1.3296,1.3073,1.316,59158303
2003-12-31,1.3207,1.3322,1.3098,1.3219,50378186
2004-01-02,1.3334,1.3454,1.3098,1.316,41770138
2004-01-05,1.3243,1.3849,1.3243,1.3715,114074178
2004-01-06,1.3754,1.3862,1.343,1.3653,147108594
2004-01-07,1.3666,1.411,1.3554,1.3966,169477791
2004-01-08,1.4122,1.468,1.4001,1.4444,132928106
2004-01-09,1.4372,1.4914,1.4085,1.4223,123434424
2004-01-12,1.4321,1.4842,1.4282,1.468,140785600
2004-01-13,1.5273,1.5359,1.4752,1.4914,196088398
2004-01-14,1.5086,1.5175,1.4707,1.4963,179057777
2004-01-15,1.4175,1.447,1.3912,1.4135,294034883
2004-01-16,1.4223,1.4244,1.3978,1.4049,107663217
2004-01-20,1.4023,1.4097,1.3754,1.406,91250522
2004-01-21,1.4036,1.42,1.3862,1.3978,65454983
2004-01-22,1.3953,1.411,1.3715,1.3715,59201941
2004-01-23,1.3754,1.406,1.3754,1.3953,65602377
2004-01-26,1.3886,1.4257,1.3862,1.4232,78338139
2004-01-27,1.4244,1.4372,1.4097,1.427,88675898
2004-01-28,1.4122,1.4457,1.3862,1.3926,79530922
2004-01-29,1.3989,1.4097,1.3729,1.4023,61423335
2004-01-30,1.406,1.4149,1.3862,1.3953,53509878
2004-02-02,1.3886,1.4097,1.3653,1.3803,83005529
2004-02-03,1.3791,1.3849,1.3603,1.3767,52215268
2004-02-04,1.3603,1.3653,1.342,1.3468,88238731
2004-02-05,1.3493,1.4175,1.3481,1.3862,101896271
2004-02-06,1.3874,1.4161,1.3849,1.4049,55832287
2004-02-09,1.3989,1.4135,1.3912,1.4023,54365817
2004-02-10,1.3989,1.4295,1.3874,1.4213,73739031
2004-02-11,1.427,1.4764,1.4257,1.4719,100652691
2004-02-12,1.4641,1.4828,1.4593,1.468,53132161
2004-02-13,1.4752,1.4902,1.411,1.4223,91248900
2004-02-17,1.4282,1.4518,1.4282,1.4321,49368332
2004-02-18,1.4336,1.4495,1.4257,1.4384,40898173
2004-02-19,1.4408,1.4619,1.3862,1.3886,93300217
2004-02-20,1.3912,1.3926,1.3741,1.3849,80166009
2004-02-23,1.3874,1.3886,1.3543,1.3729,56046985
2004-02-24,1.3691,1.406,1.3603,1.3825,74806484
2004-02-25,1.3741,1.4161,1.3741,1.4097,79790725
2004-02-26,1.4122,1.4336,1.4097,1.4244,57296718
2004-02-27,1.42,1.4855,1.4187,1.4789,135400197
2004-03-01,1.4892,1.5027,1.4764,1.4855,93041483
2004-03-02,1.4817,1.4902,1.4692,1.4719,74126624
2004-03-03,1.4593,1.4963,1.4593,1.4789,65013691
2004-03-04,1.4817,1.5594,1.4789,1.5556,190661151
2004-03-05,1.5423,1.6995,1.5398,1.6537,444899827
2004-03-08,1.6561,1.6561,1.5955,1.6075,150995882
2004-03-09,1.6016,1.6842,1.5931,1.6761,178573586
2004-03-10,1.6682,1.7399,1.6657,1.7112,290795409
2004-03-11,1.6854,1.7335,1.6748,1.6785,172133576
2004-03-12,1.689,1.7178,1.6807,1.7044,95074485
2004-03-15,1.6722,1.6918,1.6239,1.6349,139111933
2004-03-16,1.6423,1.6447,1.5708,1.5968,173996622
2004-03-17,1.6053,1.6312,1.5942,1.6198,118813935
2004-03-18,1.604,1.6114,1.5815,1.5877,92721865
2004-03-19,1.5892,1.6657,1.5792,1.5992,117990049
2004-03-22,1.5696,1.6186,1.5608,1.5992,121009287
2004-03-23,1.6029,1.6075,1.5594,1.5634,111330177
2004-03-24,1.5644,1.5931,1.5621,1.5768,123256679
2004-03-25,1.614,1.6644,1.6016,1.662,163580429
2004-03-26,1.6644,1.6918,1.6644,1.6722,121244624
2004-03-29,1.6943,1.7302,1.6819,1.7268,97253857
2004-03-30,1.7229,1.7278,1.6905,1.7268,103850800
2004-03-31,1.7229,1.7302,1.6657,1.6722,112252603
2004-04-01,1.6632,1.6854,1.6459,1.6761,90056385
2004-04-02,1.7151,1.7268,1.6842,1.7008,78830782
2004-04-05,1.6995,1.7547,1.697,1.7512,111375612
2004-04-06,1.7151,1.7399,1.6956,1.7203,74504140
2004-04-07,1.7077,1.7125,1.6644,1.6878,73673210
2004-04-08,1.7256,1.7313,1.6819,1.7031,69571923
2004-04-12,1.7008,1.7374,1.6995,1.7335,66575455
2004-04-13,1.7313,1.7335,1.6597,1.6644,126023182
2004-04-14,1.6537,1.6748,1.6264,1.6473,184641675
2004-04-15,1.7933,1.8291,1.7412,1.8119,508651964
2004-04-16,1.7982,1.8119,1.7623,1.8042,116359634
2004-04-19,1.7388,1.7784,1.7203,1.7536,205716067
2004-04-20,1.7452,1.7571,1.7044,1.7151,102378857
2004-04-21,1.7067,1.7388,1.693,1.7151,94107256
2004-04-22,1.7044,1.7426,1.6761,1.7178,99510019
2004-04-23,1.7178,1.7313,1.6735,1.7125,91206028
2004-04-26,1.7056,1.709,1.6696,1.6771,66746448
2004-04-27,1.6842,1.697,1.6512,1.6657,81974767
2004-04-28,1.6583,1.6709,1.629,1.6349,66757549
2004-04-29,1.6349,1.6696,1.6063,1.6549,133067783
2004-04-30,1.6632,1.6669,1.5756,1.5942,134717835
2004-05-03,1.6075,1.6278,1.5918,1.6129,85950854
2004-05-04,1.6114,1.6423,1.5768,1.6163,80854245
2004-05-05,1.6198,1.6549,1.6053,1.6473,68585125
2004-05-06,1.6336,1.6549,1.6016,1.6436,76111103
2004-05-07,1.6436,1.7056,1.6423,1.6499,121003254
2004-05-10,1.6239,1.6447,1.604,1.6253,72189748
2004-05-11,1.6323,1.6819,1.6323,1.6785,88128736
2004-05-12,1.6561,1.6905,1.6224,1.6878,70873095
2004-05-13,1.6771,1.7139,1.6632,1.6819,66377506
2004-05-14,1.6761,1.689,1.6349,1.6735,74447902
2004-05-17,1.6512,1.6735,1.6298,1.6473,86762753
2004-05-18,1.6669,1.6866,1.6571,1.6735,59507475
2004-05-19,1.6943,1.7008,1.6336,1.6362,108463768
2004-05-20,1.6459,1.6696,1.6362,1.6525,56682479
2004-05-21,1.6632,1.6819,1.6537,1.6761,51949748
2004-05-24,1.6842,1.7256,1.6761,1.6905,68037675
2004-05-25,1.7008,1.7635,1.6866,1.7571,92404710
2004-05-26,1.7499,1.7797,1.7313,1.7635,93036032
2004-05-27,1.7609,1.7687,1.7203,1.7426,68144496
2004-05-28,1.7362,1.7479,1.719,1.7349,42079973
2004-06-01,1.7178,1.7439,1.7067,1.7349,52596755
2004-06-02,1.7335,1.8042,1.719,1.7882,92037921
2004-06-03,1.776,1.7919,1.7489,1.7559,72463354
2004-06-04,1.7661,1.808,1.7635,1.7797,115256218
